IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.180.242,8443,8443,true,SIN,Asia Pacific,Singapore,98,2.04
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,2.04
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,16,2.03
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,2.01
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,2.01
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.01
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,2.01
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,2.00
8.217.147.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,87,2.00
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,2.00
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,2.00
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,82,2.00
47.74.9.137,2086,2086,false,NRT,Asia Pacific,Tokyo,76,1.99
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,1.99
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,1.98
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,76,1.98
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,1.98
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,1.98
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,1.98
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.97
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,33,1.97
8.219.213.112,2086,2086,false,SIN,Asia Pacific,Singapore,4,1.97
8.218.158.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,145,1.96
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,129,1.96
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,1.96
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,1.95
8.222.152.165,2096,2096,true,SIN,Asia Pacific,Singapore,55,1.95
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,33,1.95
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,56,1.94
47.74.43.95,2082,2082,false,NRT,Asia Pacific,Tokyo,71,1.92
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.92
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,89,1.92
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,27,1.92
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,1.91
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,73,1.91
47.91.31.231,2053,2053,true,NRT,Asia Pacific,Tokyo,81,1.90
8.218.110.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.90
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,1.90
47.236.116.26,80,80,false,SIN,Asia Pacific,Singapore,27,1.90
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,88,1.89
8.219.193.202,2082,2082,false,SIN,Asia Pacific,Singapore,7,1.89
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,84,1.89
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,1.88
47.88.85.197,2095,2095,false,SJC,North America,San Jose,178,1.88
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,1.87
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,1.87
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,1.87
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,1.87
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,20,1.86
8.219.58.64,2052,2052,false,SIN,Asia Pacific,Singapore,14,1.85
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,1.85
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,1.85
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,1.84
47.242.202.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,1.84
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,1.84
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,1.84
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,53,1.84
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,1.83
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,80,1.83
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,1.82
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,11,1.82
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,3,1.81
47.236.7.106,2087,2087,true,SIN,Asia Pacific,Singapore,64,1.81
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,18,1.81
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,35,1.80
47.76.249.76,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.80
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,1.80
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,1.78
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,1.78
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.77
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,1.77
8.219.145.245,80,80,false,SIN,Asia Pacific,Singapore,5,1.77
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,1.76
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,62,1.76
8.219.51.211,2086,2086,false,SIN,Asia Pacific,Singapore,4,1.76
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,1.75
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,1.75
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,1.74
8.217.250.5,2087,2087,true,HKG,Asia Pacific,Hong Kong,115,1.74
8.218.105.223,2096,2096,true,HKG,Asia Pacific,Hong Kong,92,1.74
47.76.94.15,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,1.73
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,1.73
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,73,1.71
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,1.71
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,1.71
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.70
8.222.221.109,2086,2086,false,SIN,Asia Pacific,Singapore,6,1.70
47.236.7.106,2095,2095,false,SIN,Asia Pacific,Singapore,24,1.70
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,12,1.70
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,1.70
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,40,1.69
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,1.69
8.217.145.40,80,80,false,HKG,Asia Pacific,Hong Kong,48,1.69
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,79,1.69
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,9,1.68
8.219.40.255,2095,2095,false,SIN,Asia Pacific,Singapore,10,1.67
47.245.93.74,2096,2096,true,SIN,Asia Pacific,Singapore,48,1.67
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,1.67
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,1.67
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,1.67
8.218.156.91,2087,2087,true,HKG,Asia Pacific,Hong Kong,146,1.66
47.74.3.42,2095,2095,false,NRT,Asia Pacific,Tokyo,77,1.66
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,85,1.66
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.65
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,1.65
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.64
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,1.64
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,1.64
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.64
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,1.64
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,46,1.64
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.64
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,60,1.64
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,1.63
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,59,1.63
47.245.107.174,2083,2083,true,SIN,Asia Pacific,Singapore,28,1.63
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,115,1.63
8.219.117.106,443,443,true,SIN,Asia Pacific,Singapore,101,1.62
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,88,1.62
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,1.61
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,1.61
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,1.60
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,1.60
8.218.22.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,1.60
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,33,1.59
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,32,1.57
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,46,1.57
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,1.56
8.218.158.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,1.56
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,1.56
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,8,1.56
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,74,1.56
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,4,1.55
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,1.55
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.55
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,1.54
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,47,1.54
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,14,1.54
8.218.127.249,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,1.53
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,1.53
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,118,1.53
47.74.3.42,2082,2082,false,NRT,Asia Pacific,Tokyo,77,1.53
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,62,1.53
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,1.53
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,18,1.52
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,130,1.52
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,1.51
8.210.117.18,2082,2082,false,HKG,Asia Pacific,Hong Kong,85,1.51
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,38,1.50
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,1.50
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,1.50
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,1.50
8.217.221.165,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,1.49
47.242.171.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,1.49
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,1.49
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,1.48
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,1.47
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,1.47
47.74.13.122,8080,8080,false,NRT,Asia Pacific,Tokyo,85,1.47
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,1.47
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,1.46
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,1.46
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,71,1.44
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,1.43
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,1.43
47.91.16.214,2086,2086,false,NRT,Asia Pacific,Tokyo,116,1.43
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,18,1.43
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,1.43
47.74.3.42,2052,2052,false,NRT,Asia Pacific,Tokyo,75,1.42
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.42
47.74.43.95,2087,2087,true,NRT,Asia Pacific,Tokyo,108,1.42
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,214,1.41
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,86,1.41
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,1.41
47.74.5.99,8080,8080,false,NRT,Asia Pacific,Tokyo,88,1.41
8.210.146.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,1.40
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,1.40
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,1.40
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,40,1.40
47.74.3.42,8080,8080,false,NRT,Asia Pacific,Tokyo,99,1.39
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,1.39
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,19,1.37
8.219.58.64,2082,2082,false,SIN,Asia Pacific,Singapore,16,1.37
8.222.180.242,8443,8443,true,SIN,Asia Pacific,Singapore,121,1.37
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,1.36
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,1.36
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,1.35
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,115,1.34
8.219.3.53,2052,2052,false,SIN,Asia Pacific,Singapore,2,1.33
47.76.178.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,108,1.33
8.222.244.123,8080,8080,false,SIN,Asia Pacific,Singapore,9,1.32
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,34,1.32
8.219.137.50,2095,2095,false,SIN,Asia Pacific,Singapore,44,1.32
47.76.249.76,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.32
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,53,1.31
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,1.31
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,1.30
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,1.30
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,1.30
8.222.236.229,2096,2096,true,SIN,Asia Pacific,Singapore,112,1.29
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,88,1.28
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,1.28
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.27
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,1.26
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,1.25
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,15,1.25
8.218.119.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,126,1.25
8.217.251.62,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,1.24
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,1.23
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,1.22
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,34,1.22
47.236.87.206,2052,2052,false,SIN,Asia Pacific,Singapore,33,1.21
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,37,1.21
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,138,1.21
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,1.20
47.74.3.42,2086,2086,false,NRT,Asia Pacific,Tokyo,73,1.20
47.74.37.50,2086,2086,false,NRT,Asia Pacific,Tokyo,69,1.20
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,1.19
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,5,1.19
47.74.3.42,80,80,false,NRT,Asia Pacific,Tokyo,75,1.19
8.222.212.172,2082,2082,false,SIN,Asia Pacific,Singapore,14,1.18
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.18
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.17
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,1.17
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,1.17
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.17
8.217.250.5,2053,2053,true,HKG,Asia Pacific,Hong Kong,129,1.16
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,2,1.15
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,1.15
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,89,1.14
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,114,1.14
8.219.215.214,2082,2082,false,SIN,Asia Pacific,Singapore,24,1.13
8.219.6.157,8080,8080,false,SIN,Asia Pacific,Singapore,3,1.13
8.219.58.64,80,80,false,SIN,Asia Pacific,Singapore,13,1.13
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,115,1.12
47.74.3.42,8880,8880,false,NRT,Asia Pacific,Tokyo,77,1.12
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,4,1.10
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.09
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,5,1.09
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,1.09
8.217.248.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,1.09
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,5,1.08
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,101,1.08
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.08
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,1.07
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,1.07
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,162,1.07
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,1.07
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,23,1.06
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,117,1.06
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,40,1.05
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,1.05
8.217.207.60,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,1.04
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,1.04
47.74.5.99,2052,2052,false,NRT,Asia Pacific,Tokyo,87,1.04
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,340,1.02
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.02
8.217.207.60,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,1.00
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,13,1.00
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,90,1.00
8.210.117.18,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,0.99
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.99
47.74.43.95,2096,2096,true,NRT,Asia Pacific,Tokyo,78,0.99
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.98
47.76.94.15,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,0.97
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.97
8.210.117.18,443,443,true,HKG,Asia Pacific,Hong Kong,86,0.96
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,0.96
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.96
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,0.95
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.94
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.94
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,0.94
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,79,0.93
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.92
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.92
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,134,0.92
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.91
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,244,0.90
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,0.90
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,43,0.90
8.218.188.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,77,0.89
47.76.146.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.89
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.88
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,130,0.88
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,112,0.87
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,104,0.87
47.74.9.137,8080,8080,false,NRT,Asia Pacific,Tokyo,126,0.87
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,101,0.86
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,0.86
8.217.239.116,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,0.86
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.86
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.86
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.86
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,180,0.85
47.74.7.51,2095,2095,false,NRT,Asia Pacific,Tokyo,85,0.85
47.74.7.51,2082,2082,false,NRT,Asia Pacific,Tokyo,98,0.84
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,0.83
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.82
8.219.77.141,80,80,false,SJC,North America,San Jose,19,0.82
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.82
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.82
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,0.82
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,79,0.81
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.80
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.80
8.218.158.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,92,0.80
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,144,0.79
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,0.79
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,200,0.79
47.74.5.99,2095,2095,false,NRT,Asia Pacific,Tokyo,157,0.79
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.77
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.76
8.219.58.64,2083,2083,true,SIN,Asia Pacific,Singapore,46,0.76
8.222.221.90,2053,2053,true,SIN,Asia Pacific,Singapore,82,0.76
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,132,0.76
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,18,0.76
8.210.117.18,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.75
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,0.75
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.75
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.74
8.218.209.144,443,443,true,HKG,Asia Pacific,Hong Kong,58,0.74
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,0.74
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.73
47.74.43.95,2083,2083,true,NRT,Asia Pacific,Tokyo,103,0.73
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.73
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.73
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,0.72
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,82,0.72
8.217.250.222,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,0.72
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.71
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,162,0.71
8.217.164.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.71
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,0.70
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,0.70
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,224,0.70
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.69
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.69
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.69
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,0.68
8.210.146.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,0.68
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,0.68
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,33,0.67
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,129,0.67
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.66
8.210.151.69,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.66
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.65
